date,dzongkhag,commodity,price_nu_per_kg,quantity_kg,market
2026-01-20,Thimphu,Spinach,30.56,224.7,Municipal Vegetable Market
2026-01-20,Thimphu,Radish,25.53,382.1,Centenary Farmers Market
2026-01-20,Thimphu,Chilli (dried),202.91,226.4,Weekend Roadside Market
2026-01-20,Thimphu,Tomato,66.55,302.3,Municipal Vegetable Market
2026-01-20,Thimphu,Cauliflower,50.28,173.2,Municipal Vegetable Market
2026-01-21,Haa,Spinach,48.64,398.4,Municipal Vegetable Market
2026-01-21,Haa,Broccoli,49.54,337.7,Centenary Farmers Market
2026-01-21,Haa,Chilli (dried),180.78,150.0,Centenary Farmers Market
2026-01-21,Haa,Cabbage,29.76,129.3,Municipal Vegetable Market
2026-01-21,Haa,Onion,65.3,339.6,Municipal Vegetable Market
2026-01-21,Haa,Chilli (fresh),91.93,132.9,Municipal Vegetable Market
2026-01-21,Haa,Tomato,46.62,322.6,Weekend Roadside Market
2026-01-21,Tsirang,Tomato,76.79,234.6,Municipal Vegetable Market
2026-01-21,Tsirang,Onion,75.43,324.3,Municipal Vegetable Market
2026-01-21,Tsirang,Radish,17.53,81.0,Municipal Vegetable Market
2026-01-21,Tsirang,Cauliflower,52.92,410.4,Centenary Farmers Market
2026-01-21,Tsirang,Spinach,28.8,380.1,Weekend Roadside Market
2026-01-21,Tsirang,Cabbage,32.33,369.4,Centenary Farmers Market
2026-01-21,Tsirang,  CHILLI (DRIED)  ,195.26,426.9,Centenary Farmers Market
2026-01-21,Tsirang,Chilli (fresh),91.7,289.7,Municipal Vegetable Market
2026-01-21,Zhemgang,Chilli (fresh),115.82,399.5,Municipal Vegetable Market
2026-01-21,Zhemgang,Broccoli,49.92,33.8,Weekend Roadside Market
2026-01-21,Zhemgang,Cabbage,25.62,320.4,Weekend Roadside Market
2026-01-21,Zhemgang,Chilli (dried),307.05,114.9,Weekend Roadside Market
2026-01-21,Zhemgang,Onion,60.93,436.5,Weekend Roadside Market
2026-01-21,Zhemgang,Potato,27.87,228.4,Municipal Vegetable Market
2026-01-21,Zhemgang,Spinach,19.5,291.5,Weekend Roadside Market
2026-01-21,Zhemgang,Cauliflower,51.36,464.9,Centenary Farmers Market
2026-01-21,Wangdue Phodrang,Cabbage,22.78,256.4,Weekend Roadside Market
2026-01-21,Wangdue Phodrang,Onion,61.72,62.9,Centenary Farmers Market
2026-01-21,Wangdue Phodrang,Radish,16.95,329.5,Weekend Roadside Market
2026-01-21,Wangdue Phodrang,Chilli (dried),213.09,384.1,Centenary Farmers Market
2026-01-21,Wangdue Phodrang,Potato,34.07,210.0,Weekend Roadside Market
2026-01-21,Mongar,Cauliflower,40.46,356.9,Weekend Roadside Market
2026-01-21,Mongar,Radish,18.06,23.5,Weekend Roadside Market
2026-01-21,Mongar,Cabbage,20.35,116.8,Weekend Roadside Market
2026-01-21,Mongar,Potato,34.34,236.8,Municipal Vegetable Market
2026-01-21,Mongar,Spinach,27.29,40.0,Centenary Farmers Market
2026-01-21,Mongar,Tomato,71.28,419.8,Weekend Roadside Market
2026-01-21,Mongar,Broccoli,66.37,130.3,Municipal Vegetable Market
2026-01-21,Mongar,Chilli (fresh),140.03,119.0,Weekend Roadside Market
2026-01-21,Mongar,Chilli (dried),237.72,256.0,Weekend Roadside Market
2026-01-21,Trongsa,Cabbage,26.89,474.5,Centenary Farmers Market
2026-01-21,Trongsa,Broccoli,44.5,123.3,Centenary Farmers Market
2026-01-21,Trongsa,Potato,32.01,162.8,Centenary Farmers Market
2026-01-21,Trongsa,Cauliflower,64.63,404.3,Centenary Farmers Market
2026-01-21,Trongsa,Spinach,-44.36,467.4,Centenary Farmers Market
2026-01-21,Punakha,Broccoli,50.15,34.4,Municipal Vegetable Market
2026-01-21,Punakha,Radish,16.98,335.2,Municipal Vegetable Market
2026-01-21,Punakha,  TOMATO  ,52.25,482.3,Centenary Farmers Market
2026-01-21,Punakha,Chilli (dried),301.4,421.0,Municipal Vegetable Market
2026-01-21,Punakha,Potato,42.17,157.5,Centenary Farmers Market
2026-01-21,Punakha,Spinach,25.24,198.2,Weekend Roadside Market
2026-01-21,Punakha,Chilli (fresh),94.79,198.6,Municipal Vegetable Market
2026-01-21,Punakha,Onion,70.2,215.8,Municipal Vegetable Market
2026-01-21,Punakha,Cauliflower,60.26,236.4,Weekend Roadside Market
2026-01-21,Punakha,Cabbage,25.03,320.0,Weekend Roadside Market
2026-01-21,Thimphu,Broccoli,67.27,142.3,Weekend Roadside Market
2026-01-21,Thimphu,Chilli (dried),265.53,76.1,Weekend Roadside Market
2026-01-21,Thimphu,Chilli (fresh),111.61,125.2,Municipal Vegetable Market
2026-01-21,Thimphu,  CAULIFLOWER  ,38.36,94.7,Weekend Roadside Market
2026-01-21,Thimphu,Onion,63.89,71.7,Centenary Farmers Market
2026-01-21,Thimphu,Spinach,36.59,120.4,Weekend Roadside Market
2026-01-21,Thimphu,Potato,22.71,109.1,Weekend Roadside Market
2026-01-21,Thimphu,Cabbage,20.42,213.4,Weekend Roadside Market
2026-01-21,Thimphu,Tomato,53.56,461.4,Weekend Roadside Market
2026-01-21,Thimphu,Radish,14.58,34.9,Weekend Roadside Market
2026-01-21,Lhuentse,Cabbage,22.41,59.8,Weekend Roadside Market
2026-01-21,Lhuentse,Cauliflower,39.38,309.7,Municipal Vegetable Market
2026-01-21,Lhuentse,Onion,60.06,217.1,Centenary Farmers Market
2026-01-21,Lhuentse,Spinach,20.74,53.2,Centenary Farmers Market
2026-01-21,Lhuentse,Chilli (fresh),140.18,43.4,Weekend Roadside Market
2026-01-21,Lhuentse,Potato,37.64,39.1,Weekend Roadside Market
2026-01-21,Lhuentse,Radish,23.55,253.4,Centenary Farmers Market
2026-01-21,Lhuentse,Tomato,43.06,165.1,Centenary Farmers Market
2026-01-21,Lhuentse,Broccoli,53.25,356.4,Centenary Farmers Market
2026-01-21,Lhuentse,Chilli (dried),318.42,230.3,Municipal Vegetable Market
2026-01-21,Trashigang,Onion,36.81,441.3,Weekend Roadside Market
2026-01-21,Trashigang,Radish,29.8,78.1,Centenary Farmers Market
2026-01-21,Trashigang,Cabbage,25.24,287.5,Municipal Vegetable Market
2026-01-21,Trashigang,Chilli (fresh),94.73,131.5,Centenary Farmers Market
2026-01-21,Trashigang,Cauliflower,41.28,25.8,Weekend Roadside Market
2026-01-21,Trashigang,Potato,37.97,462.0,Municipal Vegetable Market
2026-01-21,Trashigang,Chilli (dried),217.31,206.2,Weekend Roadside Market
2026-01-21,Trashigang,Spinach,40.61,89.8,Centenary Farmers Market
2026-01-21,Trashigang,Broccoli,53.55,218.5,Weekend Roadside Market
2026-01-21,Bumthang,Cauliflower,37.98,368.7,Municipal Vegetable Market
2026-01-21,Bumthang,Potato,35.5,315.1,Weekend Roadside Market
2026-01-21,Bumthang,Onion,46.05,158.1,Centenary Farmers Market
2026-01-21,Bumthang,Broccoli,54.08,89.9,Weekend Roadside Market
2026-01-21,Chukha,Onion,47.44,255.0,Municipal Vegetable Market
2026-01-21,Chukha,Tomato,78.67,439.9,Weekend Roadside Market
2026-01-21,Chukha,Broccoli,82.9,187.3,Municipal Vegetable Market
2026-01-21,Chukha,Chilli (dried),225.42,341.4,Centenary Farmers Market
2026-01-21,Chukha,Chilli (fresh),114.12,349.8,Municipal Vegetable Market
2026-01-21,Chukha,Radish,21.14,76.3,Weekend Roadside Market
2026-01-21,Chukha,Spinach,43.69,107.9,Weekend Roadside Market
2026-01-21,Chukha,Cabbage,29.1,240.4,Municipal Vegetable Market
2026-01-21,Chukha,Potato,48.49,492.3,Centenary Farmers Market
2026-01-21,Paro,Spinach,30.49,321.5,Municipal Vegetable Market
2026-01-21,Paro,Radish,14.97,193.4,Centenary Farmers Market
2026-01-21,Paro,Tomato,57.23,66.0,Weekend Roadside Market
2026-01-21,Paro,Broccoli,57.71,182.1,Weekend Roadside Market
2026-01-21,Paro,Cauliflower,37.75,380.8,Weekend Roadside Market
2026-01-21,Paro,Chilli (fresh),115.13,102.5,Municipal Vegetable Market
2026-01-21,Paro,Cabbage,17.55,489.8,Municipal Vegetable Market
2026-01-21,Samtse,Chilli (fresh),70.08,342.2,Municipal Vegetable Market
2026-01-21,Samtse,Broccoli,47.12,59.4,Weekend Roadside Market
2026-01-21,Samtse,Spinach,44.37,31.1,Municipal Vegetable Market
2026-01-21,Samtse,Tomato,79.2,29.9,Weekend Roadside Market
2026-01-21,Samtse,Cabbage,21.85,308.5,Weekend Roadside Market
2026-01-21,Samtse,Onion,44.49,151.6,Weekend Roadside Market
2026-01-21,Samtse,Cauliflower,37.8,468.9,Centenary Farmers Market
2026-01-21,Sarpang,Cauliflower,30.03,233.8,Municipal Vegetable Market
2026-01-21,Sarpang,Onion,58.6,249.7,Centenary Farmers Market
2026-01-21,Sarpang,Radish,19.9,37.4,Municipal Vegetable Market
2026-01-21,Sarpang,Chilli (fresh),116.97,353.8,Centenary Farmers Market
2026-01-22,Chukha,Chilli (fresh),121.95,477.8,Weekend Roadside Market
2026-01-22,Chukha,Cabbage,26.17,407.7,Centenary Farmers Market
2026-01-22,Chukha,Potato,32.96,276.3,Municipal Vegetable Market
2026-01-22,Chukha,Tomato,58.3,397.7,Municipal Vegetable Market
2026-01-22,Punakha,Radish,14.48,94.8,Centenary Farmers Market
2026-01-22,Punakha,Broccoli,75.47,238.4,Weekend Roadside Market
2026-01-22,Punakha,Potato,34.88,201.2,Centenary Farmers Market
2026-01-22,Punakha,Chilli (fresh),122.16,368.6,Weekend Roadside Market
2026-01-22,Samtse,Broccoli,55.05,424.1,Centenary Farmers Market
2026-01-22,Samtse,Cauliflower,38.92,115.4,Centenary Farmers Market
2026-01-22,Samtse,Tomato,61.37,384.2,Centenary Farmers Market
2026-01-22,Samtse,Spinach,18.74,230.7,Municipal Vegetable Market
2026-01-22,Samtse,Chilli (fresh),67.91,480.6,Centenary Farmers Market
2026-01-22,Samtse,Cabbage,16.83,243.2,Municipal Vegetable Market
2026-01-22,Samtse,Onion,53.52,284.8,Centenary Farmers Market
2026-01-22,Samtse,Potato,-29.1,462.6,Centenary Farmers Market
2026-01-22,Samtse,Chilli (dried),224.48,264.6,Weekend Roadside Market
2026-01-22,Samtse,Radish,25.08,318.5,Municipal Vegetable Market
2026-01-22,Lhuentse,Spinach,40.29,415.9,Municipal Vegetable Market
2026-01-22,Lhuentse,Cauliflower,33.93,459.2,Centenary Farmers Market
2026-01-22,Lhuentse,Potato,22.09,83.8,Municipal Vegetable Market
2026-01-22,Lhuentse,Onion,-45.18,142.5,Centenary Farmers Market
2026-01-22,Lhuentse,Tomato,49.34,51.7,Municipal Vegetable Market
2026-01-22,Lhuentse,Radish,17.32,409.6,Municipal Vegetable Market
2026-01-22,Lhuentse,Broccoli,77.19,288.1,Weekend Roadside Market
2026-01-22,Trashigang,Broccoli,61.02,264.2,Municipal Vegetable Market
2026-01-22,Trashigang,Radish,24.75,143.7,Centenary Farmers Market
2026-01-22,Trashigang,Tomato,86.65,93.6,Centenary Farmers Market
2026-01-22,Trashigang,Cauliflower,42.83,163.6,Centenary Farmers Market
2026-01-22,Trashigang,Spinach,20.45,446.9,Municipal Vegetable Market
2026-01-22,Trashigang,Cabbage,28.2,197.8,Municipal Vegetable Market
2026-01-22,Trashigang,Onion,70.57,214.6,Centenary Farmers Market
2026-01-22,Trashigang,Potato,26.72,200.9,Centenary Farmers Market
2026-01-22,Trashigang,  CHILLI (FRESH)  ,70.46,450.4,Weekend Roadside Market
2026-01-22,Wangdue Phodrang,Potato,43.41,356.0,Weekend Roadside Market
2026-01-22,Wangdue Phodrang,Chilli (dried),194.93,299.8,Centenary Farmers Market
2026-01-22,Wangdue Phodrang,Tomato,42.89,496.9,Centenary Farmers Market
2026-01-22,Wangdue Phodrang,Cauliflower,33.24,86.5,Municipal Vegetable Market
2026-01-22,Wangdue Phodrang,Radish,21.18,311.1,Weekend Roadside Market
2026-01-22,Mongar,Spinach,29.03,212.5,Centenary Farmers Market
2026-01-22,Mongar,Broccoli,52.8,357.6,Centenary Farmers Market
2026-01-22,Mongar,Onion,42.57,91.7,Centenary Farmers Market
2026-01-22,Mongar,Tomato,47.89,216.7,Weekend Roadside Market
2026-01-22,Mongar,Chilli (dried),236.31,449.9,Weekend Roadside Market
2026-01-22,Zhemgang,Potato,28.71,336.0,Municipal Vegetable Market
2026-01-22,Zhemgang,Broccoli,83.34,359.5,Weekend Roadside Market
2026-01-22,Zhemgang,Tomato,62.63,395.9,Municipal Vegetable Market
2026-01-22,Zhemgang,Chilli (fresh),80.14,135.2,Weekend Roadside Market
2026-01-22,Paro,Cauliflower,55.96,199.1,Centenary Farmers Market
2026-01-22,Paro,Potato,25.97,346.6,Weekend Roadside Market
2026-01-22,Paro,Radish,22.47,464.8,Centenary Farmers Market
2026-01-22,Paro,Onion,57.18,282.6,Weekend Roadside Market
2026-01-22,Paro,Chilli (dried),187.4,483.2,Centenary Farmers Market
2026-01-22,Sarpang,Broccoli,59.61,38.6,Centenary Farmers Market
2026-01-22,Sarpang,Chilli (fresh),55.44,,Municipal Vegetable Market
2026-01-22,Sarpang,Onion,46.13,276.9,Weekend Roadside Market
2026-01-22,Sarpang,Cauliflower,56.14,398.2,Weekend Roadside Market
2026-01-22,Sarpang,Tomato,65.39,394.2,Centenary Farmers Market
2026-01-22,Sarpang,Cabbage,18.49,26.8,Municipal Vegetable Market
2026-01-22,Sarpang,Radish,13.57,379.7,Municipal Vegetable Market
2026-01-22,Sarpang,Spinach,23.52,370.0,Municipal Vegetable Market
2026-01-23,Paro,Spinach,25.37,104.7,Centenary Farmers Market
2026-01-23,Paro,Onion,73.57,400.8,Centenary Farmers Market
2026-01-23,Paro,Cabbage,24.13,113.2,Weekend Roadside Market
2026-01-23,Paro,Tomato,67.51,266.0,Municipal Vegetable Market
2026-01-23,Paro,Cauliflower,57.16,52.1,Weekend Roadside Market
2026-01-23,Paro,Chilli (fresh),107.64,205.9,Weekend Roadside Market
2026-01-23,Paro,Potato,29.37,28.2,Weekend Roadside Market
2026-01-23,Paro,Broccoli,89.56,433.8,Centenary Farmers Market
2026-01-23,Paro,Chilli (dried),295.26,247.2,Weekend Roadside Market
2026-01-23,Paro,Radish,19.88,420.9,Municipal Vegetable Market
2026-01-23,Punakha,Cabbage,26.25,144.0,Municipal Vegetable Market
2026-01-23,Punakha,Potato,50.99,194.6,Municipal Vegetable Market
2026-01-23,Punakha,Tomato,84.37,361.7,Centenary Farmers Market
2026-01-23,Punakha,Onion,44.7,146.8,Municipal Vegetable Market
2026-01-23,Lhuentse,Cabbage,23.77,351.4,Municipal Vegetable Market
2026-01-23,Lhuentse,Chilli (fresh),104.22,169.7,Municipal Vegetable Market
2026-01-23,Lhuentse,Potato,24.36,473.5,Centenary Farmers Market
2026-01-23,Lhuentse,Chilli (dried),233.46,146.9,Weekend Roadside Market
2026-01-23,Lhuentse,Cauliflower,36.24,460.7,Weekend Roadside Market
2026-01-23,Lhuentse,  TOMATO  ,49.95,101.3,Weekend Roadside Market
2026-01-23,Lhuentse,Spinach,30.83,401.4,Centenary Farmers Market
2026-01-23,Lhuentse,Onion,56.44,416.0,Municipal Vegetable Market
2026-01-23,Thimphu,Tomato,58.08,75.0,Weekend Roadside Market
2026-01-23,Thimphu,Broccoli,54.59,77.6,Weekend Roadside Market
2026-01-23,Thimphu,Chilli (fresh),69.12,54.7,Municipal Vegetable Market
2026-01-23,Thimphu,Radish,-23.49,364.3,Weekend Roadside Market
2026-01-23,Thimphu,Potato,29.76,397.1,Municipal Vegetable Market
2026-01-23,Thimphu,Spinach,36.38,116.7,Weekend Roadside Market
2026-01-23,Thimphu,Chilli (dried),309.84,136.5,Municipal Vegetable Market
2026-01-23,Thimphu,Cauliflower,38.59,395.1,Centenary Farmers Market
2026-01-23,Wangdue Phodrang,Tomato,48.35,247.2,Weekend Roadside Market
2026-01-23,Wangdue Phodrang,Chilli (dried),192.44,434.6,Municipal Vegetable Market
2026-01-23,Wangdue Phodrang,Broccoli,55.65,394.9,Weekend Roadside Market
2026-01-23,Wangdue Phodrang,Radish,24.44,72.7,Weekend Roadside Market
2026-01-23,Mongar,Radish,27.5,340.9,Weekend Roadside Market
2026-01-23,Mongar,Tomato,88.98,489.2,Centenary Farmers Market
2026-01-23,Mongar,Cauliflower,51.81,183.8,Municipal Vegetable Market
2026-01-23,Mongar,Potato,37.28,406.2,Weekend Roadside Market
2026-01-23,Mongar,Spinach,35.71,66.1,Municipal Vegetable Market
2026-01-23,Mongar,Broccoli,75.91,384.3,Weekend Roadside Market
2026-01-23,Mongar,Onion,35.35,291.3,Centenary Farmers Market
2026-01-23,Mongar,Chilli (fresh),106.82,54.8,Weekend Roadside Market
2026-01-23,Mongar,Cabbage,16.74,198.0,Centenary Farmers Market
2026-01-23,Mongar,Chilli (dried),332.46,447.1,Centenary Farmers Market
2026-01-23,Chukha,Tomato,57.09,100.2,Weekend Roadside Market
2026-01-23,Chukha,Radish,30.37,446.0,Centenary Farmers Market
2026-01-23,Chukha,Chilli (fresh),80.42,187.5,Municipal Vegetable Market
2026-01-23,Chukha,Potato,45.51,294.4,Weekend Roadside Market
2026-01-23,Trashigang,Potato,25.83,317.0,Centenary Farmers Market
2026-01-23,Trashigang,Chilli (dried),298.34,163.8,Weekend Roadside Market
2026-01-23,Trashigang,Chilli (fresh),70.07,102.3,Centenary Farmers Market
2026-01-23,Trashigang,Cauliflower,35.89,121.7,Centenary Farmers Market
2026-01-23,Trashigang,Cabbage,18.61,362.6,Weekend Roadside Market
2026-01-23,Trashigang,Onion,70.63,178.4,Municipal Vegetable Market
2026-01-23,Trashigang,Tomato,75.21,223.9,Weekend Roadside Market
2026-01-23,Trashigang,Spinach,39.65,403.2,Centenary Farmers Market
2026-01-23,Trashigang,Radish,18.46,299.1,Weekend Roadside Market
2026-01-23,Zhemgang,Cabbage,23.04,131.3,Centenary Farmers Market
2026-01-23,Zhemgang,Radish,19.25,278.7,Centenary Farmers Market
2026-01-23,Zhemgang,Spinach,25.21,105.6,Municipal Vegetable Market
2026-01-23,Zhemgang,Chilli (fresh),130.55,62.9,Centenary Farmers Market
2026-01-23,Zhemgang,Onion,60.42,174.5,Centenary Farmers Market
2026-01-23,Zhemgang,Tomato,31.43,33.1,Weekend Roadside Market
2026-01-23,Zhemgang,Broccoli,43.49,376.3,Weekend Roadside Market
2026-01-23,Zhemgang,Potato,38.75,396.2,Weekend Roadside Market
2026-01-24,Zhemgang,Tomato,47.49,158.7,Weekend Roadside Market
2026-01-24,Zhemgang,Broccoli,-64.65,41.2,Centenary Farmers Market
2026-01-24,Zhemgang,Chilli (dried),217.49,193.5,Weekend Roadside Market
2026-01-24,Zhemgang,Potato,26.74,402.9,Weekend Roadside Market
2026-01-24,Zhemgang,Radish,21.67,396.9,Municipal Vegetable Market
2026-01-24,Zhemgang,Cabbage,21.43,135.4,Weekend Roadside Market
2026-01-24,Zhemgang,Chilli (fresh),105.11,319.7,Weekend Roadside Market
2026-01-24,Zhemgang,Onion,38.0,405.0,Centenary Farmers Market
2026-01-24,Zhemgang,Spinach,47.52,374.5,Municipal Vegetable Market
2026-01-24,Zhemgang,Cauliflower,40.08,259.3,Centenary Farmers Market
2026-01-24,Punakha,Cabbage,22.12,368.5,Weekend Roadside Market
2026-01-24,Punakha,Cauliflower,37.9,136.5,Municipal Vegetable Market
2026-01-24,Punakha,Tomato,79.79,70.0,Municipal Vegetable Market
2026-01-24,Punakha,Broccoli,64.86,207.1,Municipal Vegetable Market
2026-01-24,Punakha,Radish,23.88,398.6,Weekend Roadside Market
2026-01-24,Punakha,Potato,35.13,457.5,Centenary Farmers Market
2026-01-24,Punakha,Onion,70.71,266.2,Weekend Roadside Market
2026-01-24,Punakha,Chilli (dried),271.16,286.9,Weekend Roadside Market
2026-01-24,Haa,Chilli (dried),299.07,118.2,Centenary Farmers Market
2026-01-24,Haa,Spinach,37.75,171.2,Weekend Roadside Market
2026-01-24,Haa,Potato,36.06,361.4,Municipal Vegetable Market
2026-01-24,Haa,Onion,58.13,115.3,Weekend Roadside Market
2026-01-24,Haa,Cauliflower,35.51,499.7,Centenary Farmers Market
2026-01-24,Haa,Broccoli,93.69,313.7,Weekend Roadside Market
2026-01-24,Haa,Radish,18.48,432.0,Weekend Roadside Market
2026-01-24,Haa,Cabbage,26.17,32.8,Centenary Farmers Market
2026-01-24,Haa,Chilli (fresh),114.51,271.5,Centenary Farmers Market
2026-01-24,Mongar,Spinach,30.77,186.0,Centenary Farmers Market
2026-01-24,Mongar,Tomato,86.36,296.0,Centenary Farmers Market
2026-01-24,Mongar,Radish,23.36,301.5,Municipal Vegetable Market
2026-01-24,Mongar,Cauliflower,37.58,91.0,Centenary Farmers Market
2026-01-24,Mongar,Broccoli,55.03,353.8,Weekend Roadside Market
2026-01-24,Mongar,Potato,43.89,322.6,Municipal Vegetable Market
2026-01-24,Mongar,Chilli (fresh),147.34,269.3,Centenary Farmers Market
2026-01-24,Mongar,Onion,34.97,112.6,Centenary Farmers Market
2026-01-24,Mongar,Chilli (dried),266.32,438.2,Centenary Farmers Market
2026-01-24,Samtse,Chilli (fresh),125.73,108.0,Weekend Roadside Market
2026-01-24,Samtse,Cabbage,27.59,88.4,Centenary Farmers Market
2026-01-24,Samtse,Chilli (dried),-278.55,165.9,Weekend Roadside Market
2026-01-24,Samtse,Cauliflower,33.66,248.9,Weekend Roadside Market
2026-01-24,Samtse,Radish,18.54,329.7,Weekend Roadside Market
2026-01-24,Samtse,Spinach,33.11,310.7,Centenary Farmers Market
2026-01-24,Samtse,Tomato,36.13,295.6,Centenary Farmers Market
2026-01-24,Samtse,Onion,62.35,307.0,Weekend Roadside Market
2026-01-24,Samtse,Potato,35.1,394.6,Municipal Vegetable Market
2026-01-24,Paro,Spinach,24.14,161.3,Weekend Roadside Market
2026-01-24,Paro,Cabbage,31.64,447.5,Centenary Farmers Market
2026-01-24,Paro,Tomato,45.68,485.2,Municipal Vegetable Market
2026-01-24,Paro,Radish,19.78,287.8,Centenary Farmers Market
2026-01-24,Paro,Broccoli,72.08,232.2,Weekend Roadside Market
2026-01-24,Paro,Chilli (dried),218.72,176.4,Weekend Roadside Market
2026-01-24,Paro,Chilli (fresh),121.26,450.6,Centenary Farmers Market
2026-01-24,Paro,Onion,76.15,445.9,Centenary Farmers Market
2026-01-24,Paro,Potato,28.93,406.2,Centenary Farmers Market
2026-01-24,Tsirang,Cauliflower,39.96,215.3,Centenary Farmers Market
2026-01-24,Tsirang,Tomato,69.9,418.7,Centenary Farmers Market
2026-01-24,Tsirang,Cabbage,22.6,77.7,Centenary Farmers Market
2026-01-24,Tsirang,Broccoli,74.12,427.9,Municipal Vegetable Market
2026-01-24,Tsirang,Radish,27.29,127.4,Centenary Farmers Market
2026-01-24,Chukha,Cabbage,16.94,410.9,Municipal Vegetable Market
2026-01-24,Chukha,Potato,42.26,46.9,Weekend Roadside Market
2026-01-24,Chukha,Broccoli,75.06,237.5,Centenary Farmers Market
2026-01-24,Chukha,Cauliflower,60.98,320.9,Centenary Farmers Market
2026-01-24,Chukha,Chilli (fresh),61.26,232.5,Municipal Vegetable Market
2026-01-24,Chukha,Tomato,89.37,386.2,Municipal Vegetable Market
2026-01-24,Chukha,Spinach,29.74,438.8,Weekend Roadside Market
2026-01-25,Punakha,Radish,14.38,467.1,Municipal Vegetable Market
2026-01-25,Punakha,Tomato,77.54,281.4,Centenary Farmers Market
2026-01-25,Punakha,Cabbage,-30.14,57.7,Centenary Farmers Market
2026-01-25,Punakha,Spinach,26.05,341.4,Centenary Farmers Market
2026-01-25,Punakha,Cauliflower,37.45,234.8,Weekend Roadside Market
2026-01-25,Punakha,Onion,55.64,297.8,Centenary Farmers Market
2026-01-25,Punakha,Chilli (fresh),121.08,152.2,Centenary Farmers Market
2026-01-25,Punakha,Potato,26.79,72.0,Centenary Farmers Market
2026-01-25,Trongsa,Chilli (dried),230.77,321.6,Municipal Vegetable Market
2026-01-25,Trongsa,Broccoli,71.55,255.8,Weekend Roadside Market
